tconst	averageRating	numVotes
tt0016607	6.6	41
tt0016615	5.8	24
tt0016618	5.0	12
tt0016621	6.1	10
tt0016623	7.0	19
tt0016624	5.6	6
tt0016627	7.1	1200
tt0016628	7.4	23
tt0016629	6.5	796
tt0016630	7.0	3376
tt0016632	6.3	158
tt0016634	7.1	403
tt0016638	6.3	53
tt0016639	7.4	65
tt0016640	6.4	436
tt0016641	7.8	7615
tt0016642	7.0	19
tt0016643	6.2	245
tt0016646	5.9	488
tt0016650	6.9	15
tt0016653	4.8	24
tt0016654	7.1	1888
tt0016655	6.8	786
tt0016658	4.4	24
tt0016659	2.5	23
tt0016660	6.0	40
tt0016664	5.7	183
tt0016666	5.2	23
tt0016669	7.2	1589
tt0016672	5.4	586
tt0016673	7.0	14
tt0016675	6.7	13
tt0016676	4.8	26
tt0016677	7.4	18
tt0016679	5.2	20
tt0016685	6.8	15
tt0016687	6.6	11
tt0016689	6.7	18
tt0016690	6.2	1478
tt0016691	6.7	133
tt0016692	6.3	28
tt0016693	6.7	15
tt0016694	6.7	20
tt0016695	5.4	22
tt0016696	7.2	26
tt0016701	7.6	11
tt0016703	8.0	19
tt0016706	7.6	36
tt0016709	6.8	100
tt0016710	5.8	16
tt0016713	2.2	22
tt0016715	6.1	20
tt0016716	4.5	33
tt0016719	5.6	21
tt0016722	4.2	7
tt0016724	6.7	15
tt0016726	6.7	94
tt0016730	6.1	116
tt0016732	6.3	15
tt0016733	6.1	15
tt0016734	7.5	25
tt0016743	6.4	19
tt0016745	6.1	26
tt0016747	6.4	273
tt0016749	6.0	46
tt0016751	7.4	90
tt0016762	6.7	176
tt0016766	6.0	21
tt0016768	5.7	20
tt0016770	7.0	22
tt0016772	5.4	13
tt0016776	5.9	19
tt0016778	6.8	20
tt0016781	5.4	16
tt0016782	6.0	38
tt0016783	6.8	138
tt0016784	4.8	17
tt0016787	7.6	30
tt0016790	6.4	11
tt0016794	5.6	50
tt0016796	3.6	12
tt0016800	7.6	49
tt0016801	7.0	204
tt0016804	7.1	811
tt0016806	6.7	16
tt0016807	6.0	17
tt0016812	7.0	104
tt0016814	7.2	12
tt0016815	4.9	27
tt0016820	6.6	317
tt0016822	7.0	1013
tt0016823	5.8	20
tt0016825	5.9	20
tt0016827	6.7	133
tt0016832	7.1	484
tt0016833	5.5	23
tt0016834	6.9	13
tt0016835	7.5	47
tt0016841	6.3	14
tt0016843	6.3	9
tt0016844	6.9	34
tt0016845	6.7	104
tt0016846	6.6	20
tt0016847	8.1	15080
tt0016848	5.1	31
tt0016850	5.7	65
tt0016851	6.3	177
tt0016854	6.3	260
tt0016855	6.1	12
tt0016858	5.7	16
tt0016860	5.9	21
tt0016862	6.8	12
tt0016865	5.1	21
tt0016867	5.7	18
tt0016871	5.9	820
tt0016873	5.4	20
tt0016874	7.8	54
tt0016875	7.4	28
tt0016878	5.3	21
tt0016881	7.1	26
tt0016884	7.6	4293
tt0016885	7.0	63
tt0016886	7.5	18
tt0016888	6.1	23
tt0016889	7.2	7
tt0016891	5.9	17
tt0016893	7.1	17
tt0016894	7.1	20
tt0016895	7.5	1678
tt0016902	5.7	25
tt0016903	5.4	527
tt0016904	6.6	14
tt0016906	5.6	20
tt0016910	6.2	30
tt0016912	6.9	21
tt0016914	6.8	729
tt0016915	6.4	76
tt0016916	5.1	26
tt0016917	5.6	84
tt0016921	6.6	16
tt0016925	5.4	19
tt0016926	5.2	14
tt0016930	4.9	35
tt0016935	6.9	63
tt0016939	6.3	338
tt0016940	7.0	22
tt0016943	6.0	12
tt0016946	2.1	20
tt0016947	6.6	260
tt0016948	7.2	19
tt0016949	6.2	19
tt0016950	4.8	22
tt0016953	6.5	811
tt0016959	5.7	22
tt0016963	4.1	29
tt0016964	6.2	24
tt0016971	5.8	161
tt0016972	7.1	47
tt0016974	5.6	70
tt0016979	2.7	9
tt0016981	6.1	20
tt0016983	5.0	10
tt0016988	5.8	61
tt0016989	6.4	44
tt0016999	7.0	93
tt0017000	6.7	20
tt0017001	1.7	22
tt0017003	6.6	83
tt0017004	6.5	290
tt0017007	6.6	151
tt0017009	7.7	12
tt0017010	6.6	97
tt0017013	4.0	54
tt0017014	7.4	106
tt0017017	5.2	15
tt0017020	7.0	10
tt0017022	6.2	14
tt0017023	7.1	15
tt0017025	7.2	116
tt0017027	7.2	12
tt0017028	7.0	183
tt0017029	6.8	438
tt0017033	6.9	96
tt0017035	7.5	21
tt0017036	6.9	16
tt0017037	6.8	21
tt0017040	7.0	38
tt0017041	6.9	22
tt0017042	7.1	21
tt0017043	4.7	11
tt0017045	6.5	55
tt0017046	7.3	14
tt0017047	7.5	18
tt0017048	7.4	3486
tt0017049	6.7	24
tt0017053	7.4	24
tt0017056	3.2	25
tt0017060	6.0	22
tt0017061	5.4	16
tt0017062	5.7	38
tt0017063	6.8	28
tt0017067	7.9	28
tt0017071	2.3	33
tt0017072	6.5	8
tt0017074	4.8	17
tt0017075	7.3	11710
tt0017077	6.4	18
tt0017078	6.6	182
tt0017079	5.9	25
tt0017080	5.6	35
tt0017082	6.2	242
tt0017085	4.2	15
tt0017089	5.5	50
tt0017092	7.4	12
tt0017096	6.7	532
tt0017097	5.5	62
tt0017098	5.8	75
tt0017099	5.6	28
tt0017100	6.7	38
tt0017103	6.7	741
tt0017104	3.8	13
tt0017105	6.0	7
tt0017107	7.5	16
tt0017112	6.7	23
tt0017115	6.7	19
tt0017117	7.1	23
tt0017118	6.1	62
tt0017119	6.9	374
tt0017120	6.8	363
tt0017124	6.9	21
tt0017125	6.6	13
tt0017127	5.7	21
tt0017128	7.5	2780
tt0017129	4.6	7
tt0017130	6.3	44
tt0017132	7.3	22
tt0017136	8.3	171251
tt0017137	7.2	115
tt0017139	5.4	122
tt0017141	5.3	21
tt0017142	6.6	16
tt0017143	5.8	31
tt0017151	4.3	10
tt0017158	7.1	21
tt0017159	6.9	314
tt0017161	4.0	27
tt0017162	6.8	629
tt0017165	7.0	16
tt0017179	5.2	22
tt0017180	5.8	12
tt0017184	5.7	144
tt0017187	6.1	78
tt0017195	6.8	138
tt0017196	6.6	874
tt0017197	6.7	9
tt0017198	5.9	257
tt0017199	7.1	19
tt0017201	6.7	42
tt0017202	5.2	30
tt0017204	6.4	115
tt0017205	7.1	46
tt0017207	6.6	12
tt0017210	6.1	30
tt0017212	6.5	32
tt0017213	8.1	25
tt0017214	7.1	331
tt0017215	6.3	14
tt0017217	7.2	23
tt0017218	6.0	55
tt0017226	6.8	246
tt0017227	4.2	17
tt0017231	5.7	169
tt0017233	7.0	29
tt0017235	5.8	17
tt0017242	7.6	15
tt0017243	4.7	21
tt0017244	6.0	16
tt0017246	6.5	24
tt0017248	7.1	12
tt0017251	2.6	187
tt0017252	5.4	33
tt0017253	2.6	12
tt0017254	5.9	18
tt0017259	6.8	21
tt0017261	6.1	29
tt0017265	5.9	26
tt0017266	5.6	23
tt0017267	5.4	19
tt0017268	5.7	245
tt0017269	6.2	29
tt0017271	7.6	1081
tt0017279	7.0	25
tt0017280	6.1	51
tt0017291	6.1	38
tt0017292	6.7	109
tt0017293	7.0	159
tt0017300	7.6	24
tt0017304	6.0	18
tt0017305	6.8	88
tt0017307	6.8	15
tt0017309	5.2	46
tt0017311	7.2	59
tt0017316	7.2	33
tt0017321	4.8	32
tt0017324	5.4	14
tt0017325	6.8	20
tt0017326	6.6	26
tt0017327	4.5	13
tt0017328	6.9	50
tt0017329	6.4	223
tt0017330	5.4	17
tt0017338	6.1	120
tt0017339	4.1	22
tt0017340	5.0	28
tt0017347	6.3	329
tt0017350	7.6	1806
tt0017353	5.6	22
tt0017354	6.2	184
tt0017355	5.2	59
tt0017356	5.8	16
tt0017358	2.1	18
tt0017362	6.0	6
tt0017366	5.9	21
tt0017367	7.5	25
tt0017372	6.5	214
tt0017374	6.1	166
tt0017376	7.2	519
tt0017378	6.6	350
tt0017379	6.9	16
tt0017380	6.6	65
tt0017382	6.7	296
tt0017384	5.9	22
tt0017385	5.6	21
tt0017386	2.6	25
tt0017388	5.2	17
tt0017393	7.5	18
tt0017399	5.9	28
tt0017400	5.9	16
tt0017401	7.0	164
tt0017405	6.0	528
tt0017406	5.6	17
tt0017408	5.4	21
tt0017409	7.1	579
tt0017410	6.6	209
tt0017411	7.0	20
tt0017414	7.4	85
tt0017416	6.6	1972
tt0017418	7.0	123
tt0017419	6.2	267
tt0017421	6.2	26
tt0017422	6.0	20
tt0017423	7.4	1330
tt0017431	6.5	19
tt0017432	5.9	81
tt0017433	5.9	38
tt0017437	6.7	873
tt0017438	6.9	681
tt0017441	6.4	16
tt0017442	5.9	17
tt0017443	8.0	11
tt0017448	7.1	2477
tt0017449	6.9	1237
tt0017451	4.8	33
tt0017454	6.6	16
tt0017457	7.4	83
tt0017462	5.3	45
tt0017463	7.5	1218
tt0017465	5.8	20
tt0017476	4.8	22
tt0017477	5.8	24
tt0017479	7.8	23
tt0017480	6.9	804
tt0017483	6.3	759
tt0017486	5.5	23
tt0017492	7.0	84
tt0017493	6.7	12
tt0017498	7.1	59
tt0017502	7.4	19
tt0017504	5.1	24
tt0017505	7.0	21
tt0017506	7.2	61
tt0017507	5.4	18
tt0017508	6.9	81
tt0017513	7.6	28
tt0017515	6.5	18
tt0017516	6.5	10
tt0017518	7.0	20
tt0017519	6.7	160
tt0017525	5.8	114
tt0017526	6.9	21
tt0017527	4.7	14
tt0017530	5.6	18
tt0017531	7.1	145
tt0017532	5.7	44
tt0017533	4.2	19
tt0017534	6.6	1921
tt0017537	4.7	112
tt0017539	6.6	96
tt0017540	6.9	415
tt0017541	5.7	31
tt0017544	6.1	17
tt0017545	4.4	24
tt0017548	3.8	30
tt0017553	3.2	24
tt0017554	5.8	28
tt0017557	5.6	20
tt0017558	6.7	21
tt0017560	7.2	111
tt0017562	7.3	35
tt0017566	2.6	25
tt0017567	7.0	822
tt0017568	5.2	13
tt0017569	4.6	19
tt0017575	6.8	62
tt0017578	7.1	66
tt0017584	6.8	119
tt0017585	6.5	59
tt0017586	7.6	50
tt0017587	5.9	12
tt0017588	3.8	25
tt0017590	5.6	6
tt0017593	7.1	82
tt0017594	5.5	20
tt0017595	6.2	13
tt0017599	5.8	17
tt0017600	6.7	23
tt0017601	5.9	21
tt0017602	5.8	32
tt0017603	6.1	20
tt0017604	5.9	44
tt0017605	6.1	22
tt0017606	6.6	26
tt0017607	5.9	21
tt0017608	5.9	23
tt0017609	4.9	207
tt0017610	5.7	26
tt0017611	6.6	22
tt0017612	4.6	99
tt0017613	6.1	21
tt0017614	6.3	22
tt0017615	6.8	21
tt0017616	6.1	19
tt0017618	6.1	217
tt0017619	8.2	365
tt0017621	6.2	358
tt0017623	6.0	68
tt0017626	7.0	58
tt0017630	7.4	9
tt0017632	6.3	397
tt0017634	6.4	31
tt0017637	6.8	28
tt0017652	7.1	23
tt0017653	7.0	286
tt0017655	5.1	20
tt0017656	1.9	11
tt0017657	6.2	6
tt0017660	6.3	19
tt0017662	7.0	216
tt0017663	6.6	12
tt0017664	7.1	1265
tt0017667	6.9	777
tt0017668	7.6	4357
tt0017671	6.3	18
tt0017673	3.8	18
tt0017676	7.0	26
tt0017682	5.3	31
tt0017683	6.8	15
tt0017685	7.3	16
tt0017687	6.9	12
tt0017688	6.4	16
tt0017692	6.3	23
tt0017698	7.2	25
tt0017701	7.3	13
tt0017703	5.7	40
tt0017706	5.7	60
tt0017707	5.3	13
tt0017709	5.4	9
tt0017714	6.2	14
tt0017715	5.5	8
tt0017726	6.2	140
tt0017727	6.1	13
tt0017729	6.0	578
tt0017731	5.9	41
tt0017735	6.8	320
tt0017736	7.1	208
tt0017738	7.3	21
tt0017739	7.1	2978
tt0017742	5.1	20
tt0017743	6.9	985
tt0017744	5.9	679
tt0017747	4.6	27
tt0017748	6.9	118
tt0017749	6.2	7
tt0017750	7.2	463
tt0017751	6.5	298
tt0017752	7.3	18
tt0017755	7.0	10
tt0017757	6.4	24
tt0017760	5.3	8
tt0017764	5.7	10
tt0017765	7.0	4832
tt0017766	5.4	28
tt0017767	6.7	12
tt0017768	5.7	9
tt0017772	6.5	18
tt0017773	6.2	8
tt0017774	6.3	10
tt0017775	7.0	2038
tt0017776	7.4	13
tt0017778	6.2	75
tt0017779	5.1	14
tt0017788	7.3	14
tt0017793	4.8	14
tt0017794	6.2	19
tt0017796	7.8	9
tt0017802	4.7	29
tt0017804	6.3	24
tt0017805	4.5	23
tt0017806	5.4	54
tt0017809	7.1	730
tt0017811	2.5	17
tt0017812	6.7	96
tt0017813	6.8	979
tt0017816	3.6	16
tt0017822	6.7	82
tt0017823	6.9	18
tt0017825	6.0	2564
tt0017828	5.8	10
tt0017829	7.2	95
tt0017832	5.3	252
tt0017835	4.4	21
tt0017836	6.5	894
tt0017839	7.1	54
tt0017841	7.1	91
tt0017843	5.5	2776
tt0017844	7.0	25
tt0017847	6.3	34
tt0017850	7.4	104
tt0017855	6.2	86
tt0017858	6.9	20
tt0017859	7.1	23
tt0017860	5.7	743
tt0017863	3.2	14
tt0017865	3.5	33
tt0017866	5.7	49
tt0017868	6.4	130
tt0017869	6.6	60
tt0017870	6.4	214
tt0017871	6.5	963
tt0017877	6.5	70
tt0017882	6.9	24
tt0017883	5.9	15
tt0017886	6.3	252
tt0017887	7.0	6
tt0017888	5.9	9
tt0017889	6.8	42
tt0017891	5.5	16
tt0017893	5.9	594
tt0017894	6.1	22
tt0017895	2.3	14
tt0017896	6.4	35
tt0017898	4.9	68
tt0017899	6.0	106
tt0017902	5.3	14
tt0017905	6.6	14
tt0017910	1.9	14
tt0017911	5.5	19
tt0017912	6.6	11
tt0017913	3.1	18
tt0017916	6.3	7
tt0017917	6.5	24
tt0017918	7.1	332
tt0017919	6.3	14
tt0017921	4.4	16
tt0017923	5.3	10
tt0017925	8.2	89699
tt0017926	7.0	34
tt0017928	6.5	219
tt0017929	6.8	88
tt0017930	7.1	57
tt0017932	8.4	8
tt0017935	7.0	22
tt0017936	7.0	66
tt0017937	5.6	20
tt0017938	6.9	880
tt0017941	8.2	6
tt0017944	5.6	77
tt0017946	5.8	35
tt0017947	7.2	32
tt0017949	6.0	248
tt0017952	6.8	20
tt0017954	6.0	135
tt0017956	5.2	14
tt0017957	7.2	19
tt0017958	5.3	36
tt0017960	6.2	24
tt0017961	7.4	1102
tt0017962	5.3	20
tt0017964	6.2	29
tt0017967	7.0	127
tt0017968	5.7	16
tt0017970	6.7	14
tt0017972	6.4	6
tt0017973	5.8	17
tt0017976	5.2	15
tt0017979	5.9	80
tt0017990	6.3	21
tt0017995	6.1	37
tt0017998	7.2	275
tt0017999	3.6	6
tt0018007	6.8	19
tt0018008	6.0	25
tt0018011	6.8	16
tt0018012	6.7	22
tt0018013	5.6	35
tt0018014	6.7	247
tt0018016	6.3	250
tt0018017	6.7	16
tt0018018	6.7	7
tt0018022	5.2	10
tt0018024	5.3	14
tt0018028	2.5	28
tt0018030	5.0	8
tt0018032	6.1	16
tt0018033	7.2	3217
tt0018036	7.6	18
tt0018037	6.4	9908
tt0018038	5.6	31
tt0018043	5.7	27
tt0018044	5.9	8
tt0018045	6.9	318
tt0018046	5.9	15
tt0018049	6.6	13
tt0018050	5.8	6
tt0018051	7.6	4341
tt0018054	7.4	2133
tt0018055	6.0	19
tt0018056	5.6	10
tt0018060	6.4	11
tt0018061	6.2	56
tt0018062	6.6	37
tt0018064	7.2	64
tt0018066	7.3	1705
tt0018074	4.8	24
tt0018080	5.8	57
tt0018081	7.2	20
tt0018083	6.7	1033
tt0018085	4.6	9
tt0018087	7.2	771
tt0018089	4.9	9
tt0018092	6.5	22
tt0018097	6.7	1343
tt0018099	5.8	16
tt0018102	6.3	519
tt0018105	6.2	30
tt0018106	6.4	546
tt0018107	6.9	1040
tt0018113	6.3	811
tt0018118	6.6	54
tt0018119	6.6	298
tt0018122	6.0	10
tt0018124	6.1	25
tt0018127	7.5	12
tt0018128	6.3	12
tt0018129	5.0	50
tt0018137	7.9	13
tt0018138	6.1	388
tt0018142	5.9	25
tt0018143	6.6	29
tt0018146	6.6	7
tt0018150	6.2	281
tt0018153	6.0	12
tt0018156	5.5	17
tt0018159	5.8	35
tt0018160	7.0	10
tt0018164	6.9	16
tt0018166	6.8	501
tt0018170	6.5	55
tt0018172	7.9	47
tt0018173	6.3	10
tt0018178	6.8	22
tt0018179	6.4	618
tt0018183	7.4	868
tt0018184	6.9	24
tt0018187	7.2	112
tt0018190	7.3	215
tt0018192	8.2	7760
tt0018194	4.7	20
tt0018196	5.9	24
tt0018197	6.7	49
tt0018199	6.2	124
tt0018203	7.0	59
tt0018204	6.6	80
tt0018207	6.5	75
tt0018208	6.6	91
tt0018210	6.7	36
tt0018211	7.1	42
tt0018212	6.0	216
tt0018213	6.0	262
tt0018214	7.2	14
tt0018217	7.4	7786
tt0018218	6.4	355
tt0018226	7.4	10
tt0018227	7.2	26
tt0018229	7.2	8
tt0018233	7.0	28
tt0018235	6.8	158
tt0018236	6.8	17
tt0018243	5.9	29
tt0018245	5.4	143
tt0018246	6.5	318
tt0018247	6.4	141
tt0018251	6.0	10
tt0018253	6.1	543
tt0018258	5.2	23
tt0018259	7.4	18
tt0018260	4.4	11
tt0018262	7.1	20
tt0018264	4.6	14
tt0018266	7.7	19
tt0018267	7.0	8
tt0018268	6.3	135
tt0018269	6.5	29
tt0018272	6.5	17
tt0018274	7.4	8
tt0018275	7.8	7
tt0018278	5.9	65
tt0018280	6.7	6
tt0018285	6.4	13
tt0018290	5.8	66
tt0018294	6.6	908
tt0018295	6.5	50
tt0018296	5.0	7
tt0018297	6.6	776
tt0018299	7.1	34
tt0018301	7.4	16
tt0018302	5.6	7
tt0018311	6.9	1424
tt0018312	6.1	31
tt0018313	6.8	19
tt0018318	6.5	18
tt0018319	6.0	57
tt0018320	4.6	21
tt0018324	7.5	13
tt0018325	5.6	11
tt0018328	6.2	3508
tt0018329	5.1	15
tt0018332	6.8	26
tt0018335	7.1	10
tt0018336	7.2	35
tt0018338	7.4	8
tt0018339	5.3	7
tt0018343	5.7	12
tt0018345	7.2	30
tt0018346	4.0	39
tt0018348	6.0	9
tt0018349	4.8	7
tt0018350	6.9	79
tt0018351	7.0	227
tt0018355	6.5	9
tt0018356	6.7	538
tt0018359	7.8	7
tt0018362	6.2	415
tt0018368	6.8	759
tt0018371	7.2	254
tt0018372	6.1	25
tt0018373	6.8	7
tt0018375	5.7	76
tt0018377	8.0	8
tt0018378	7.3	16
tt0018379	7.6	3594
tt0018381	7.0	29
tt0018382	6.6	22
tt0018383	7.0	11
tt0018386	6.1	18
tt0018388	6.1	68
tt0018389	5.6	178
tt0018392	7.1	423
tt0018393	4.7	20
tt0018394	6.7	119
tt0018396	6.2	93
tt0018397	6.9	575
tt0018398	6.4	19
tt0018399	1.8	19
tt0018400	6.3	15
tt0018404	5.2	13
tt0018406	5.2	20
tt0018410	6.9	109
tt0018413	5.1	507
tt0018419	5.6	55
tt0018423	4.8	13
tt0018426	6.1	15
tt0018429	6.0	71
tt0018433	6.5	57
tt0018435	7.2	10
tt0018438	6.1	14
tt0018440	6.5	1010
tt0018442	3.0	10
tt0018443	7.3	21
tt0018446	6.5	128
tt0018451	7.6	1505
tt0018452	6.2	605
tt0018453	6.5	161
tt0018455	8.1	50563
tt0018457	6.1	57
tt0018460	5.7	20
tt0018464	5.3	187
tt0018465	2.7	184
tt0018469	7.0	8
tt0018470	5.2	15
tt0018471	7.1	1565
tt0018475	6.7	17
tt0018477	6.2	8
tt0018478	6.4	63
tt0018479	4.5	19
tt0018480	5.6	23
tt0018484	6.1	136
tt0018486	2.6	14
tt0018487	5.8	489
tt0018489	5.8	22
tt0018500	7.1	204
tt0018501	6.0	37
tt0018503	6.3	46
tt0018505	7.3	1191
tt0018507	6.1	41
tt0018508	6.3	75
tt0018509	6.3	385
tt0018512	6.0	13
tt0018513	5.6	663
tt0018515	6.7	1011
tt0018516	5.7	17
tt0018519	6.4	43
tt0018523	6.8	883
tt0018524	6.8	447
tt0018525	3.0	183
tt0018526	7.6	3009
tt0018528	7.8	7971
tt0018530	6.2	290
tt0018531	6.7	16
tt0018533	6.8	56
tt0018537	6.3	28
tt0018538	5.4	32
tt0018540	4.0	8
tt0018543	7.2	46
tt0018548	7.0	19
tt0018549	5.5	18
tt0018552	7.2	80
tt0018554	8.0	9
tt0018561	8.2	16
tt0018565	7.0	12
tt0018566	7.0	345
tt0018571	6.7	88
tt0018573	6.0	482
tt0018575	5.7	12
tt0018576	5.0	10
tt0018578	7.6	12766
tt0018579	4.5	198
tt0018583	6.2	624
tt0018584	7.1	116
tt0018588	6.6	254
tt0018592	7.0	12
tt0018594	7.6	11
tt0018595	6.9	11
tt0018600	6.1	146
tt0018601	7.0	98
tt0018606	7.0	53
tt0018607	6.8	79
tt0018608	1.0	13
tt0018611	5.7	42
tt0018613	6.0	51
tt0018615	7.0	380
tt0018617	5.5	32
tt0018618	6.2	1139
tt0018619	5.8	28
tt0018620	6.6	11
tt0018621	6.8	45
tt0018622	7.6	25
tt0018624	4.9	27
tt0018625	6.2	12
tt0018628	6.2	114
tt0018630	4.8	17
tt0018631	3.7	9
tt0018633	7.6	85
tt0018634	5.4	20
tt0018638	7.4	35
tt0018639	5.8	20
tt0018640	7.1	19
tt0018642	6.2	25
tt0018646	7.8	41
tt0018647	6.2	31
tt0018651	4.5	45
tt0018652	6.1	62
tt0018654	6.0	55
tt0018656	5.3	17
tt0018660	6.3	85
tt0018662	7.4	13
tt0018666	6.2	71
tt0018671	5.8	21
tt0018673	7.4	92
tt0018674	7.1	109
tt0018675	6.3	619
tt0018678	6.5	484
tt0018679	5.9	23
tt0018681	6.4	59
tt0018684	7.5	1128
tt0018685	6.2	12
tt0018686	6.4	53
tt0018688	6.7	57
tt0018689	6.2	77
tt0018692	5.2	19
tt0018693	7.6	15
tt0018696	7.7	16
tt0018697	6.8	90
tt0018698	6.2	29
tt0018699	3.4	18
tt0018700	7.1	15
tt0018709	6.1	15
tt0018710	6.2	70
tt0018712	6.7	53
tt0018713	7.2	12
tt0018714	5.8	30
tt0018715	6.4	15
tt0018716	6.0	18
tt0018718	5.7	21
tt0018721	6.0	221
tt0018722	5.5	153
tt0018725	7.0	14
tt0018727	6.4	19
tt0018728	6.9	474
tt0018729	7.5	32
tt0018733	6.9	62
tt0018737	7.8	10660
tt0018738	7.0	8
tt0018739	6.4	126
tt0018740	5.7	21
tt0018742	8.0	11631
tt0018743	5.9	41
tt0018744	5.4	146
tt0018746	4.3	19
tt0018748	5.6	37
tt0018749	6.5	860
tt0018750	6.1	41
tt0018751	8.0	19
tt0018752	5.8	19
tt0018753	8.0	13
tt0018756	5.4	2333
tt0018758	6.1	13
tt0018761	6.0	116
tt0018770	7.3	3944
tt0018771	8.2	33
tt0018772	4.5	16
tt0018773	8.1	33275
tt0018778	7.8	13
tt0018791	7.5	82
tt0018792	6.6	43
tt0018795	6.8	684
tt0018797	6.9	28
tt0018804	6.9	19
tt0018806	8.1	8324
tt0018808	5.5	35
tt0018811	7.1	48
tt0018813	6.6	21
tt0018816	6.7	32
tt0018817	7.9	19
tt0018818	6.5	30
tt0018821	4.4	13
tt0018822	5.7	21
tt0018825	7.5	31
tt0018826	6.9	204
tt0018829	6.6	10
tt0018831	5.2	21
tt0018835	5.9	17
tt0018836	7.0	453
tt0018839	7.5	4472
tt0018841	7.2	659
tt0018844	7.1	61
tt0018846	6.5	111
tt0018849	7.8	17
tt0018850	2.5	186
tt0018851	6.8	60
tt0018853	6.5	15
tt0018854	5.7	92
tt0018855	6.8	15
tt0018856	6.4	16
tt0018859	6.5	17
tt0018860	6.3	708
tt0018861	7.8	11
tt0018862	7.0	146
tt0018867	5.3	29
tt0018869	6.5	24
tt0018870	8.1	23
tt0018873	6.8	1333
tt0018876	5.8	2815
tt0018879	6.1	199
tt0018880	5.3	18
tt0018881	6.5	50
tt0018882	7.0	193
tt0018885	5.8	47
tt0018888	6.5	25
tt0018889	5.6	13
tt0018890	7.3	1225
tt0018891	7.3	62
tt0018892	5.9	31
tt0018893	8.2	60
tt0018896	7.0	31
tt0018902	7.3	12
tt0018903	7.1	23
tt0018906	7.2	30
tt0018907	7.1	230
tt0018908	7.0	306
tt0018909	7.1	741
tt0018910	4.3	409
tt0018913	5.5	190
tt0018914	6.8	8
tt0018920	5.8	89
tt0018925	6.6	919
tt0018926	7.7	18
tt0018927	6.9	443
tt0018930	6.5	16
tt0018935	6.6	277
tt0018936	7.5	17
tt0018937	6.6	735
tt0018945	6.2	108
tt0018951	7.6	11
tt0018958	7.2	9
tt0018960	5.2	19
tt0018962	5.2	14
tt0018963	6.7	13
tt0018966	7.3	14
tt0018967	5.5	11
tt0018968	4.9	10
tt0018970	6.7	819
tt0018971	6.5	42
tt0018972	6.6	485
tt0018973	7.2	8
tt0018974	6.5	21
tt0018975	6.3	14
tt0018976	7.0	21
tt0018978	7.0	13
tt0018979	2.5	22
tt0018987	5.6	27
tt0018990	6.9	199
tt0018993	7.0	51
tt0018996	6.2	160
tt0018997	5.0	11
tt0018998	6.1	24
tt0018999	6.8	7
tt0019004	8.0	14
tt0019005	5.9	61
tt0019009	5.8	27
tt0019010	6.1	18
tt0019013	6.3	27
tt0019014	4.1	31
tt0019018	7.0	22
tt0019019	5.7	8
tt0019022	7.3	18
tt0019023	5.5	19
tt0019026	6.6	34
tt0019032	7.0	9
tt0019033	6.1	73
tt0019034	6.9	11
tt0019035	6.3	127
tt0019041	7.3	11
tt0019043	7.0	389
tt0019045	6.3	24
tt0019049	7.1	11
tt0019050	7.1	51
tt0019051	6.5	20
tt0019053	6.0	13
tt0019056	7.7	17
tt0019057	6.3	33
tt0019060	7.2	51
tt0019061	6.8	63
tt0019062	7.2	42
tt0019064	7.1	36
tt0019065	7.6	12
tt0019067	7.0	450
tt0019070	6.8	30
tt0019071	8.0	3883
tt0019072	8.5	14
tt0019074	7.5	1961
tt0019077	2.2	179
tt0019079	6.7	1001
tt0019080	6.4	63
tt0019083	5.1	13
tt0019084	7.1	16
tt0019085	6.7	36
tt0019096	5.7	811
tt0019098	6.5	708
tt0019099	7.4	10
tt0019101	6.0	13
tt0019102	7.1	12
tt0019103	7.3	12
tt0019109	7.8	2279
tt0019110	7.5	45
tt0019117	5.9	64
tt0019125	5.9	40
tt0019127	7.0	210
tt0019130	7.7	6817
tt0019131	6.7	25
tt0019132	4.8	26
tt0019136	7.3	34
tt0019137	7.3	12
tt0019141	6.4	10
tt0019144	6.7	22
tt0019146	6.9	15
tt0019150	7.3	76
tt0019151	6.9	577
tt0019152	6.8	375
tt0019153	4.6	6
tt0019154	6.8	30
tt0019155	6.8	30
tt0019156	8.2	12
tt0019159	6.4	56
tt0019163	6.3	32
tt0019165	5.4	26
tt0019172	7.4	14
tt0019173	7.4	11
tt0019175	7.0	31
tt0019178	7.2	17
tt0019179	5.5	29
tt0019182	5.4	152
tt0019183	5.6	103
tt0019184	7.7	13
tt0019186	6.6	240
tt0019193	7.9	29
tt0019194	6.5	29
tt0019195	7.2	1346
tt0019198	7.5	14
tt0019200	4.1	81
tt0019203	3.7	38
tt0019205	6.3	20
tt0019209	5.9	27
tt0019211	5.9	66
tt0019217	6.9	75
tt0019219	6.2	19
tt0019220	5.3	32
tt0019221	6.2	30
tt0019225	6.8	321
tt0019226	7.3	30
tt0019227	6.4	264
tt0019228	7.6	10
tt0019229	6.3	29
tt0019231	6.5	25
tt0019233	7.3	18
tt0019236	8.3	17
tt0019237	6.8	1798
tt0019241	5.7	192
tt0019242	6.9	26
tt0019245	6.9	19
tt0019248	6.5	34
tt0019249	6.4	15
tt0019250	6.3	49
tt0019252	2.6	40
tt0019253	6.8	326
tt0019254	8.2	53414
tt0019258	7.5	2593
tt0019259	6.9	15
tt0019260	7.9	14
